time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-26T11:55:15.000Z,62.9581,-150.6312,107.1,1.4,ml,,,,0.32,ak,ak11537860,2015-03-31T21:50:16.156Z,"75km NNW of Talkeetna, Alaska",earthquake
2015-03-26T12:13:55.110Z,38.8461667,-111.9895,11.41,2,ml,19,65,0.142,0.2,uu,uu60105607,2015-03-27T16:31:56.460Z,"9km SSW of Aurora, Utah",earthquake
2015-03-26T12:29:19.472Z,41.8488,-119.6493,7.6659,1.33,ml,4,224.79,0.152,0.2514,nn,nn00488579,2015-03-29T20:04:12.628Z,"68km ESE of Lakeview, Oregon",earthquake
2015-03-26T12:30:23.000Z,61.3476,-150.695,22.1,1.4,ml,,,,0.7,ak,ak11537870,2015-04-02T20:07:39.519Z,"44km WNW of Anchorage, Alaska",earthquake
2015-03-26T12:40:42.000Z,59.848,-153.4023,128.3,3.4,ml,,,,0.71,ak,ak11537871,2015-04-02T20:09:27.998Z,"79km SSW of Redoubt Volcano, Alaska",earthquake
2015-03-26T12:41:24.790Z,33.4705,-116.565,8.41,0.05,ml,16,243,0.03936,0.11,ci,ci37349200,2015-03-26T16:45:16.904Z,"14km SE of Anza, California",earthquake
2015-03-26T12:41:26.482Z,37.8887,-118.1409,0,1.18,ml,10,111.73,0.462,0.2412,nn,nn00488190,2015-03-27T02:36:02.508Z,"60km NNE of Dixon Lane-Meadow Creek, California",earthquake
2015-03-26T12:55:32.000Z,60.3162,-140.272,10.1,1.9,ml,,,,0.62,ak,ak11537881,2015-03-31T21:50:17.995Z,"90km NNW of Yakutat, Alaska",earthquake
2015-03-26T12:59:31.000Z,51.7731,178.5413,106.6,2.1,ml,,,,0.13,ak,ak11542911,2015-03-31T21:51:52.793Z,"19km S of Little Sitkin Island, Alaska",earthquake
2015-03-26T13:04:26.450Z,33.5966667,-116.8161667,10,0.2,ml,17,145,0.04245,0.13,ci,ci37349208,2015-03-26T16:51:10.658Z,"14km WNW of Anza, California",earthquake
2015-03-26T13:06:48.830Z,37.5226667,-118.8278333,8.19,0.37,md,11,240,0.06725,0.02,nc,nc72417765,2015-03-26T18:45:23.176Z,"18km SE of Mammoth Lakes, California",earthquake
2015-03-26T13:20:45.620Z,38.8391685,-122.7726669,2.18,0.51,md,11,99,0.004499,0.01,nc,nc72417770,2015-03-26T13:50:04.494Z,"4km WNW of Cobb, California",earthquake
2015-03-26T13:34:08.000Z,61.7977,-154.3737,21.7,1.7,ml,,,,0.51,ak,ak11542912,2015-04-02T20:08:11.788Z,"143km SSE of McGrath, Alaska",earthquake
2015-03-26T13:34:50.000Z,61.7932,-154.2945,4.6,1.7,ml,,,,0.68,ak,ak11542913,2015-04-02T20:08:05.900Z,"146km SSE of McGrath, Alaska",earthquake
2015-03-26T13:36:32.000Z,57.9658,-157.2989,7.6,2,ml,,,,0.34,ak,ak11542914,2015-03-31T21:51:54.605Z,"88km SSW of King Salmon, Alaska",earthquake
2015-03-26T13:37:11.560Z,38.8216667,-122.824,2.77,1.38,md,43,43,0.008737,0.04,nc,nc72417775,2015-03-27T01:08:04.937Z,"7km NW of The Geysers, California",earthquake
2015-03-26T13:38:49.000Z,59.7963,-152.256,79.8,1.6,ml,,,,0.55,ak,ak11542915,2015-03-31T21:51:55.677Z,"23km W of Anchor Point, Alaska",earthquake
2015-03-26T13:42:57.020Z,33.6416667,-116.6893333,14.81,0.4,ml,22,63,0.03009,0.13,ci,ci37349240,2015-03-26T16:56:31.834Z,"10km N of Anza, California",earthquake
2015-03-26T13:44:03.800Z,37.2507,-97.6218,5.58,2.8,mb_lg,,59,0.062,0.34,us,us10001qve,2015-03-26T21:46:38.893Z,"15km S of Conway Springs, Kansas",earthquake
2015-03-26T13:45:24.970Z,38.8358333,-122.7721667,3.3,0.3,md,25,83,0.005636,0.06,nc,nc72417780,2015-03-26T23:52:05.620Z,"4km WNW of Cobb, California",earthquake
2015-03-26T13:50:05.000Z,62.7056,-149.5303,69.2,1.5,ml,,,,0.49,ak,ak11537885,2015-03-31T21:50:00.791Z,"51km NE of Talkeetna, Alaska",earthquake
2015-03-26T13:53:24.000Z,62.0271,-150.2743,51.5,1.3,ml,,,,0.28,ak,ak11542918,2015-03-31T21:51:17.990Z,"26km SW of Y, Alaska",earthquake
2015-03-26T13:59:26.800Z,19.1555,-66.0784,40,2.7,Md,4,277.2,0.79860229,0.05,pr,pr15085001,2015-03-26T22:02:09.461Z,"76km N of San Juan, Puerto Rico",earthquake
2015-03-26T14:04:27.530Z,44.7255,-111.0941667,11.43,0.6,ml,13,75,0.071,0.14,uu,uu60105612,2015-03-27T18:12:28.640Z,"7km N of West Yellowstone, Montana",earthquake
2015-03-26T14:07:59.220Z,33.866,-117.096,11.31,0.84,ml,21,129,0.06022,0.16,ci,ci37349256,2015-03-26T19:01:41.708Z,"8km NNE of Nuevo, California",earthquake
2015-03-26T14:13:46.000Z,63.515,-151.2552,11.9,0.7,ml,,,,0.77,ak,ak11542919,2015-03-31T21:51:56.707Z,"115km W of Cantwell, Alaska",earthquake
2015-03-26T14:20:37.000Z,64.565,-148.0109,17.4,1.1,ml,,,,0.57,ak,ak11537888,2015-03-31T21:50:27.789Z,"31km S of Ester, Alaska",earthquake
2015-03-26T14:28:43.740Z,32.6945,-115.76,9.79,1.06,ml,13,105,0.05322,0.2,ci,ci37349264,2015-03-26T19:06:47.526Z,"21km NW of Progreso, B.C., Mexico",earthquake
2015-03-26T14:37:31.330Z,41.561,-111.7225,8.52,1.17,ml,11,84,0.127,0.12,uu,uu60105617,2015-03-27T18:17:08.280Z,"13km SE of Hyrum, Utah",earthquake
2015-03-26T14:39:26.830Z,33.7128333,-116.8306667,19.13,2.22,ml,76,18,0.0818,0.2,ci,ci37349288,2015-03-26T19:29:43.496Z,"7km SE of Valle Vista, California",earthquake
2015-03-26T14:43:34.180Z,38.7581673,-122.7266693,3.21,1.1,md,7,185,0.01499,0.03,nc,nc72417795,2015-03-26T15:24:10.727Z,"3km SE of The Geysers, California",earthquake
2015-03-26T14:46:13.350Z,33.5913333,-116.8235,9.75,1.38,ml,50,37,0.04357,0.25,ci,ci37349296,2015-03-26T15:09:42.960Z,"14km WNW of Anza, California",earthquake
2015-03-26T14:49:33.450Z,33.2946667,-116.7496667,12.27,1.98,ml,62,41,0.05902,0.21,ci,ci37349304,2015-03-26T19:46:53.365Z,"6km NNE of Lake Henshaw, California",earthquake
2015-03-26T14:55:36.670Z,36.6506667,-121.2768333,4.57,0.65,md,0,70,0.016,0.08,nc,nc72417805,2015-03-26T22:32:04.770Z,"19km SSE of Ridgemark, California",earthquake
2015-03-26T15:03:59.000Z,63.4026,-149.8541,98.9,1.2,ml,,,,0.42,ak,ak11542922,2015-03-31T21:51:57.351Z,"45km W of Cantwell, Alaska",earthquake
2015-03-26T15:09:22.000Z,63.5471,-150.1245,4.5,1,ml,,,,0.66,ak,ak11537900,2015-03-31T21:51:22.075Z,"61km WNW of Cantwell, Alaska",earthquake
2015-03-26T15:15:06.830Z,54.7881,-161.3666,38.9,4,mb,,185,0.76,1.16,us,us10001qyt,2015-04-02T20:07:45.605Z,"82km SW of Sand Point, Alaska",earthquake
2015-03-26T15:24:19.000Z,58.5813,-152.5279,135.7,2.2,ml,,,,0.6,ak,ak11542925,2015-03-31T21:51:59.818Z,"88km N of Kodiak, Alaska",earthquake
2015-03-26T15:44:30.320Z,38.822834,-122.8464966,2.37,0.49,md,12,107,0.008961,0.03,nc,nc72417810,2015-03-26T16:33:08.019Z,"9km WNW of The Geysers, California",earthquake
2015-03-26T15:54:12.000Z,61.9053,-151.1617,69.4,1.4,ml,,,,0.33,ak,ak11542926,2015-03-31T21:52:00.628Z,"61km WNW of Willow, Alaska",earthquake
2015-03-26T15:57:47.410Z,38.8335,-122.806,3.28,1.31,md,44,50,0.01058,0.04,nc,nc72417815,2015-03-27T01:19:04.961Z,"7km W of Cobb, California",earthquake
2015-03-26T15:58:34.570Z,37.574,-118.7243333,13.52,0.89,md,14,203,0.08476,0.08,nc,nc72417825,2015-03-26T18:45:24.176Z,"23km ESE of Mammoth Lakes, California",earthquake
2015-03-26T16:01:34.460Z,38.8330002,-122.8066635,2.61,0.78,md,18,70,0.009954,0.03,nc,nc72417830,2015-03-26T18:45:26.374Z,"7km W of Cobb, California",earthquake
2015-03-26T16:04:22.550Z,38.8110008,-122.8266678,2.94,0.46,md,11,111,0.002895,0.03,nc,nc72417835,2015-03-26T18:45:27.490Z,"7km WNW of The Geysers, California",earthquake
2015-03-26T16:10:30.000Z,63.3089,-151.7311,12.6,0.9,ml,,,,0.44,ak,ak11542927,2015-03-31T21:52:15.721Z,"137km NW of Talkeetna, Alaska",earthquake
2015-03-26T16:10:50.000Z,64.6822,-149.0918,19.4,0.5,ml,,,,0.61,ak,ak11542928,2015-03-31T21:52:01.523Z,"11km N of North Nenana, Alaska",earthquake
2015-03-26T16:18:08.000Z,61.5793,-150.8841,61.3,1.6,ml,,,,0.47,ak,ak11542929,2015-03-31T21:52:02.256Z,"48km WSW of Willow, Alaska",earthquake
2015-03-26T16:21:08.000Z,53.8034,-164.1229,25.6,2.5,ml,,,,0.34,ak,ak11542930,2015-03-31T21:54:33.505Z,"114km ESE of Akutan, Alaska",earthquake
2015-03-26T16:36:21.820Z,38.8390007,-122.7816696,2.36,0.56,md,9,111,0.005466,0.02,nc,nc72417840,2015-03-26T18:45:23.817Z,"5km WNW of Cobb, California",earthquake
2015-03-26T16:42:48.050Z,37.6375,-119.4373333,17.43,1.45,md,9,145,0.284,0.24,nc,nc72417845,2015-03-27T04:30:05.371Z,"16km SE of Yosemite Valley, California",earthquake
2015-03-26T16:43:00.810Z,33.4745,-116.5671667,8.6,0.92,ml,25,107,0.03554,0.13,ci,ci37349408,2015-03-26T21:28:43.041Z,"13km SE of Anza, California",earthquake
2015-03-26T16:46:48.420Z,5.8791,126.647,84.22,5.1,mb,,28,5.123,1.06,us,us10001qx1,2015-03-27T17:36:10.342Z,"74km SE of Pondaguitan, Philippines",earthquake
2015-03-26T16:56:32.990Z,38.773,-122.8885,4.92,0.95,md,38,66,0.03427,0.07,nc,nc72417855,2015-03-27T00:05:04.982Z,"11km ESE of Cloverdale, California",earthquake
2015-03-26T17:01:08.000Z,61.9007,-149.6575,58.5,1.4,ml,,,,0.29,ak,ak11537905,2015-03-31T21:49:59.447Z,"26km NE of Willow, Alaska",earthquake
2015-03-26T17:06:06.060Z,38.7928352,-122.7306671,2.45,0.37,md,9,87,0.01069,0.02,nc,nc72417875,2015-03-26T18:45:25.652Z,"2km NE of The Geysers, California",earthquake
2015-03-26T17:10:17.800Z,19.4562,-155.596,2.5,0.7,Md,,104.4,0.00898315,0.07,hv,hv60881016,2015-03-27T23:24:09.907Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-03-26T17:14:17.300Z,19.0825,-66.0695,36,2.3,Md,6,270,0.74200842,0.15,pr,pr15085002,2015-03-26T19:39:41.628Z,"68km N of San Juan, Puerto Rico",earthquake
2015-03-26T17:28:27.820Z,38.1213,141.6182,53.74,4.3,mb,,73,0.701,0.66,us,us10001qx8,2015-03-27T01:31:09.327Z,"43km SE of Ishinomaki, Japan",earthquake
2015-03-26T17:30:12.520Z,37.0201667,-113.5428333,6.5,1.46,ml,5,198,0.239,0.1,uu,uu60105632,2015-03-27T18:30:00.210Z,"10km SSE of Saint George, Utah",earthquake
2015-03-26T17:34:13.500Z,19.4597,-155.6023,2.5,1.1,Md,,86.4,0.00898315,0.12,hv,hv60881031,2015-03-26T19:33:17.887Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-03-26T17:35:29.000Z,60.9534,-152.4011,110.2,1.8,ml,,,,0.42,ak,ak11542932,2015-03-31T21:52:06.012Z,"55km NNE of Redoubt Volcano, Alaska",earthquake
2015-03-26T17:41:43.600Z,19.4245,-155.6055,3.1,0.7,Md,,118.8,0.02694946,0.1,hv,hv60881036,2015-03-27T23:22:04.886Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-03-26T17:45:05.440Z,33.0421667,-116.4381667,15.62,0.98,ml,23,83,0.1393,0.16,ci,ci37349520,2015-03-26T21:40:57.429Z,"16km ESE of Julian, California",earthquake
2015-03-26T17:45:07.490Z,-31.0061,-71.9007,22.78,4.4,mwr,,99,0.797,1.3,us,us10001qxd,2015-03-26T17:56:16.899Z,"80km SW of Ovalle, Chile",earthquake
2015-03-26T17:57:57.370Z,37.4013333,-118.5188333,8.89,0.37,md,10,65,0.05971,0.04,nc,nc72417885,2015-03-26T23:53:37.130Z,"7km NW of West Bishop, California",earthquake
2015-03-26T18:00:44.000Z,38.8209991,-122.8106689,3.49,0.88,md,16,60,0.002437,0.03,nc,nc72417890,2015-03-26T18:45:28.885Z,"6km NW of The Geysers, California",earthquake
2015-03-26T18:03:44.500Z,35.6473,-97.3704,6.404,2.6,ml,,43,,0.36,us,us10001qz9,2015-03-27T02:06:12.422Z,"9km E of Edmond, Oklahoma",earthquake
2015-03-26T18:06:53.200Z,17.9213,-66.1195,13,1.6,Md,5,244.8,0.04491576,0.15,pr,pr15085003,2015-03-26T19:51:04.517Z,"6km S of Guayama, Puerto Rico",earthquake
2015-03-26T18:09:36.390Z,33.2435,-117.8676667,13.61,3.05,ml,84,102,0.2891,0.23,ci,ci37349552,2015-04-09T02:28:19.664Z,"29km SSW of Dana Point, California",earthquake
2015-03-26T18:12:08.680Z,38.7826653,-122.7710037,1.45,0.5,md,11,92,0.01261,0.02,nc,nc72417900,2015-03-26T18:45:29.281Z,"1km WNW of The Geysers, California",earthquake
2015-03-26T18:14:29.360Z,33.0475,-114.9706667,0.01,1.41,ml,5,145,0.07533,0.09,ci,ci37349568,2015-03-27T00:32:15.682Z,"44km NNW of Los Algodones, B.C., Mexico",quarry blast
2015-03-26T18:26:14.000Z,51.3607,-174.6434,29.6,3.1,ml,,,,0.44,ak,ak11537922,2015-03-31T21:53:04.059Z,"97km SSW of Atka, Alaska",earthquake
2015-03-26T18:30:06.300Z,36.9123,-97.8064,3.032,2.6,mb_lg,,61,,0.58,us,us10001qzj,2015-03-29T21:43:09.995Z,"13km NNW of Medford, Oklahoma",earthquake
2015-03-26T18:30:23.310Z,37.989,-122.4533333,0.01,1.3,md,13,147,0.06827,0.08,nc,nc72417910,2015-03-26T23:49:34.770Z,"1km SW of Quarry near San Rafael, CA",quarry blast
2015-03-26T18:44:22.810Z,36.4321667,-120.9963333,1.85,0.94,md,15,77,0.01983,0.04,nc,nc72417915,2015-03-27T00:18:46.330Z,"25km ENE of Greenfield, California",earthquake
2015-03-26T18:45:08.000Z,66.9666,-135.9545,39.7,2.5,ml,,,,0.45,ak,ak11542934,2015-04-02T20:09:48.394Z,"70km SW of Fort McPherson, Canada",earthquake
2015-03-26T18:54:35.100Z,36.4659,-97.3209,6.376,2.6,mb_lg,,59,,0.23,us,us10001qzt,2015-03-27T02:57:15.759Z,"19km N of Perry, Oklahoma",earthquake
2015-03-26T19:00:27.090Z,38.7951667,-122.7656667,1.74,2.92,md,48,51,0.02645,0.07,nc,nc72417920,2015-03-27T06:39:20.830Z,"2km NNW of The Geysers, California",earthquake
2015-03-26T19:11:31.858Z,39.0938,-119.0076,8.2251,1.19,ml,12,113.88,0.211,0.1316,nn,nn00488223,2015-03-26T20:31:10.603Z,"18km NE of Yerington, Nevada",earthquake
2015-03-26T19:13:29.060Z,1.9007,126.4011,56.54,4.6,mb,,115,1.479,0.86,us,us10001qyc,2015-03-27T03:16:00.479Z,"144km ENE of Bitung, Indonesia",earthquake
2015-03-26T19:20:10.930Z,38.819,-122.8286667,3.24,0.78,md,10,134,0.0283,0.03,nc,nc72417930,2015-04-02T03:21:05.692Z,"7km NW of The Geysers, California",earthquake
2015-03-26T19:21:47.000Z,61.6199,-152.0021,98.9,2,ml,,,,0.59,ak,ak11537930,2015-03-31T21:50:00.150Z,"104km W of Willow, Alaska",earthquake
2015-03-26T19:23:48.660Z,46.4376667,-122.0568333,0.01,1.03,md,17,110,0.09947,0.2,uw,uw60989366,2015-03-27T05:13:56.850Z,"21km SE of Morton, Washington",explosion
2015-03-26T19:34:20.100Z,33.4743333,-116.5708333,9.37,0.67,ml,25,106,0.03316,0.13,ci,ci37349640,2015-03-26T21:45:35.271Z,"13km SE of Anza, California",earthquake
2015-03-26T19:45:40.000Z,19.572,-155.6898,10.8,1.5,Md,,86.4,0.05389892,0.17,hv,hv60881121,2015-03-27T00:37:39.442Z,"22km NE of Honaunau-Napoopoo, Hawaii",earthquake
2015-03-26T19:49:18.450Z,33.4778333,-116.5698333,8.92,0.36,ml,17,107,0.03185,0.13,ci,ci37349648,2015-03-26T23:34:17.958Z,"13km SE of Anza, California",earthquake
2015-03-26T19:50:32.700Z,18.6385,-66.7526,18,2.6,Md,6,226.8,0.26590132,0.31,pr,pr15085004,2015-03-27T03:53:02.769Z,"17km NNE of Carrizales, Puerto Rico",earthquake
2015-03-26T20:06:38.000Z,56.6249,-158.6116,125.6,2.7,ml,,,,0.59,ak,ak11542936,2015-03-31T21:53:57.899Z,"42km NNE of Chignik Lake, Alaska",earthquake
2015-03-26T20:08:36.190Z,40.2926667,-121.2731667,13.36,0.93,md,6,273,0.1546,0.07,nc,nc72417940,2015-03-26T22:03:06.720Z,"3km WSW of Chester, California",earthquake
2015-03-26T20:14:39.020Z,33.6813333,-116.7228333,17.74,0.5,ml,19,96,0.03062,0.13,ci,ci37349664,2015-03-26T21:51:11.250Z,"6km S of Idyllwild, California",earthquake
2015-03-26T20:15:19.340Z,33.676,-116.7256667,17.17,0.3,ml,12,101,0.03636,0.09,ci,ci37349672,2015-03-26T21:59:03.826Z,"7km S of Idyllwild, California",earthquake
2015-03-26T20:22:06.000Z,64.9845,-147.3253,5.3,1.7,ml,,,,0.41,ak,ak11537933,2015-03-31T21:49:57.746Z,"22km NNE of Badger, Alaska",earthquake
2015-03-26T20:24:29.430Z,33.379,-116.3658333,4.78,1.05,ml,29,91,0.05214,0.15,ci,ci37349680,2015-03-26T22:06:58.023Z,"14km N of Borrego Springs, California",earthquake
2015-03-26T20:31:37.000Z,63.2407,-150.7457,131.6,1.6,ml,,,,0.41,ak,ak11542938,2015-03-31T21:52:08.661Z,"91km W of Cantwell, Alaska",earthquake
2015-03-26T20:35:28.000Z,59.0574,-136.6642,-1.4,1.3,ml,,,,0.53,ak,ak11542939,2015-04-02T20:08:06.557Z,"72km WSW of Haines, Alaska",earthquake
2015-03-26T20:40:05.152Z,40.1962,-121.0306,2.1004,1.2,ml,6,305.33,0.346,0.1401,nn,nn00488241,2015-03-26T21:11:28.359Z,"9km NW of Greenville, California",earthquake
2015-03-26T20:50:40.900Z,34.11,-116.814,3.03,1.47,ml,57,24,0.07484,0.17,ci,ci37349720,2015-03-26T22:20:04.410Z,"17km S of Big Bear City, California",earthquake
2015-03-26T20:56:27.000Z,60.1052,-152.9484,123.6,3.4,ml,,,,0.61,ak,ak11537949,2015-04-02T20:08:30.776Z,"43km SSW of Redoubt Volcano, Alaska",earthquake
2015-03-26T21:05:47.000Z,60.5237,-159.0372,18.2,3.4,ml,,,,0.75,ak,ak11537959,2015-04-02T20:08:49.275Z,"151km E of Bethel, Alaska",earthquake
2015-03-26T21:19:09.370Z,49.3998333,-120.5585,0.01,2.14,md,8,221,0.6214,0.23,uw,uw60989406,2015-03-27T05:18:41.830Z,"7km SSW of Princeton, Canada",explosion
2015-03-26T21:30:48.000Z,60.1936,-140.9041,7.1,1.9,ml,,,,0.96,ak,ak11537960,2015-04-02T20:07:44.153Z,"86km E of Cape Yakataga, Alaska",earthquake
2015-03-26T21:31:55.460Z,38.8236667,-122.8458333,2.05,1.02,md,20,49,0.01695,0.03,nc,nc72417950,2015-04-01T03:24:04.290Z,"9km WNW of The Geysers, California",earthquake
2015-03-26T21:32:58.890Z,33.489,-116.4881667,15.35,0.63,ml,19,96,0.06246,0.14,ci,ci37349768,2015-03-26T23:00:31.043Z,"19km ESE of Anza, California",earthquake
2015-03-26T21:34:36.000Z,62.7362,-150.8719,82.5,1.2,ml,,,,0.28,ak,ak11537963,2015-03-31T21:50:30.402Z,"60km NW of Talkeetna, Alaska",earthquake
2015-03-26T21:39:04.000Z,61.3649,-151.5031,76.8,2,ml,,,,0.56,ak,ak11537964,2015-03-31T21:50:15.409Z,"76km N of Nikiski, Alaska",earthquake
2015-03-26T21:39:22.510Z,33.8553333,-117.747,2.38,0.96,ml,17,102,0.04425,0.26,ci,ci37349776,2015-03-26T23:07:08.951Z,"7km ESE of Yorba Linda, California",earthquake
2015-03-26T21:45:35.000Z,63.3325,-150.643,19,0.8,ml,,,,0.67,ak,ak11542945,2015-03-31T21:52:19.829Z,"84km W of Cantwell, Alaska",earthquake
2015-03-26T21:47:50.190Z,35.5596667,-121.2273333,1.97,2.09,md,65,195,0.1161,0.16,nc,nc72417955,2015-03-27T00:16:08.998Z,"9km SSW of San Simeon, California",earthquake
2015-03-26T22:01:10.000Z,63.0557,-150.9856,124.5,1.6,ml,,,,0.32,ak,ak11537967,2015-03-31T21:50:31.347Z,"93km NNW of Talkeetna, Alaska",earthquake
2015-03-26T22:01:21.310Z,46.1558333,-122.351,9.87,0.02,md,10,158,0.01785,0.08,uw,uw60989416,2015-03-27T05:29:46.560Z,"28km NNE of Amboy, Washington",earthquake
2015-03-26T22:03:54.080Z,37.5788333,-118.7085,11.16,0.96,md,23,55,0.07014,0.06,nc,nc72417965,2015-03-26T23:06:49.359Z,"25km ESE of Mammoth Lakes, California",earthquake
2015-03-26T22:06:38.000Z,61.4991,-146.3629,27.7,1.3,ml,,,,0.48,ak,ak11542947,2015-03-31T21:52:10.865Z,"41km N of Valdez, Alaska",earthquake
2015-03-26T22:08:46.000Z,65.1358,-149.0406,11.7,0.4,ml,,,,0.69,ak,ak11537968,2015-04-02T20:07:44.738Z,"58km NW of Ester, Alaska",earthquake
2015-03-26T22:09:08.490Z,34.0405,-117.2531667,16.76,2.56,ml,100,23,0.06926,0.17,ci,ci37349824,2015-03-30T00:48:59.591Z,"1km SE of Loma Linda, California",earthquake
2015-03-26T22:11:09.000Z,60.7812,-151.9841,94.3,1.8,ml,,,,0.35,ak,ak11542949,2015-03-31T21:52:12.649Z,"39km WNW of Nikiski, Alaska",earthquake
2015-03-26T22:12:05.000Z,64.9664,-148.4596,18.7,0.4,ml,,,,0.46,ak,ak11537969,2015-03-31T21:50:07.601Z,"24km WNW of Ester, Alaska",earthquake
2015-03-26T22:12:26.000Z,64.9516,-148.4785,16.4,0.4,ml,,,,0.63,ak,ak11542951,2015-03-31T21:52:13.334Z,"24km WNW of Ester, Alaska",earthquake
2015-03-26T22:16:18.100Z,36.776,-98.0271,6.514,3.2,ml,,71,,0.53,us,us10001r1p,2015-04-12T04:30:28.144Z,"26km W of Medford, Oklahoma",earthquake
2015-03-26T22:43:30.310Z,37.5393333,-118.831,7.62,1.54,md,30,94,0.05063,0.05,nc,nc72417975,2015-03-27T02:12:05.085Z,"17km SE of Mammoth Lakes, California",earthquake
2015-03-26T22:52:15.000Z,37.5421667,-118.8386667,6.24,0.41,md,11,279,0.04838,0.02,nc,nc72417980,2015-03-27T00:16:47.200Z,"16km SE of Mammoth Lakes, California",earthquake
2015-03-26T22:55:42.000Z,55.2311,-161.5796,85.7,2.2,ml,,,,0.23,ak,ak11542952,2015-03-31T21:52:14.480Z,"69km W of Sand Point, Alaska",earthquake
2015-03-26T22:57:33.550Z,38.7835,-122.7365,2.75,0.46,md,18,69,0.0003161,0.08,nc,nc72417985,2015-03-27T00:10:42.640Z,"1km ENE of The Geysers, California",earthquake
2015-03-26T23:01:33.630Z,36.5608333,-121.1575,6.3,0.48,md,9,60,0.02975,0.03,nc,nc72418000,2015-03-27T00:21:17.150Z,"21km NE of Soledad, California",earthquake
2015-03-26T23:02:03.070Z,38.7778333,-122.886,4,0.89,md,34,64,0.02931,0.04,nc,nc72418005,2015-03-28T01:01:14.745Z,"11km ESE of Cloverdale, California",earthquake
2015-03-26T23:02:11.090Z,36.6988333,-121.3341667,5.41,2.32,md,74,31,0.01282,0.05,nc,nc72417995,2015-03-28T00:49:04.692Z,"12km SSE of Ridgemark, California",earthquake
2015-03-26T23:13:08.000Z,63.4693,-148.7639,7.2,1.7,ml,,,,0.53,ak,ak11537970,2015-03-31T21:50:12.686Z,"12km NE of Cantwell, Alaska",earthquake
2015-03-26T23:25:44.000Z,59.629,-152.6482,84.5,2.5,ml,,,,0.6,ak,ak11537973,2015-03-31T21:52:42.145Z,"48km WSW of Anchor Point, Alaska",earthquake
2015-03-26T23:31:05.000Z,62.9377,-148.7913,10.9,0.3,ml,,,,0.26,ak,ak11537977,2015-03-31T21:51:24.254Z,"51km S of Cantwell, Alaska",earthquake
2015-03-26T23:34:28.980Z,38.8219986,-122.8280029,2.49,1.02,md,22,48,0.005601,0.02,nc,nc72418010,2015-03-26T23:36:05.820Z,"7km NW of The Geysers, California",earthquake
2015-03-26T23:55:56.300Z,37.8991667,-122.2685,2.93,0.17,md,7,306,0.02469,0.03,nc,nc72418015,2015-03-28T07:26:05.649Z,"1km SE of Kensington, California",earthquake
2015-03-26T23:57:06.640Z,36.0128333,-117.8066667,0.65,1.08,ml,12,51,0.03033,0.12,ci,ci37349984,2015-03-27T00:05:53.176Z,"12km NE of Little Lake, California",earthquake
2015-03-27T00:04:17.000Z,63.1452,-150.3879,108.6,1.4,ml,,,,0.37,ak,ak11537981,2015-04-02T21:48:08.499Z,"77km WSW of Cantwell, Alaska",earthquake
2015-03-27T00:11:52.700Z,37.3847,134.7922,390.55,4.1,mb,,24,2.151,0.88,us,us10001r2n,2015-04-12T04:40:25.140Z,"177km NW of Mikuni, Japan",earthquake
2015-03-27T00:13:34.150Z,-9.8752,122.336,94.82,4.1,mb,,91,1.235,1.1,us,us10001r2p,2015-04-12T04:48:00.320Z,"124km S of Habibola, Indonesia",earthquake
2015-03-27T00:22:06.380Z,33.92,-117.0263333,17.93,1.06,ml,45,34,0.1157,0.17,ci,ci37350000,2015-04-01T20:37:30.640Z,"5km WSW of Beaumont, California",earthquake
2015-03-27T00:22:30.000Z,61.535,-149.9449,43.7,1.6,ml,,,,0.35,ak,ak11537983,2015-04-02T21:46:02.633Z,"1km NNE of Big Lake, Alaska",earthquake
2015-03-27T00:26:33.760Z,33.6583333,-116.7213333,16.97,0.39,ml,19,86,0.04102,0.11,ci,ci37350008,2015-04-01T20:37:45.947Z,"9km S of Idyllwild, California",earthquake
2015-03-27T00:27:58.000Z,59.4322,-138.2571,5.1,1.8,ml,,,,0.66,ak,ak11544655,2015-04-02T22:49:29.231Z,"84km E of Yakutat, Alaska",earthquake
2015-03-27T00:32:21.740Z,33.4723333,-116.5736667,8.76,0.03,ml,15,109,0.03265,0.12,ci,ci37350016,2015-04-01T20:38:15.955Z,"13km SE of Anza, California",earthquake
2015-03-27T00:33:37.390Z,53.8323,161.6549,41.66,4.5,mb,,139,1.972,0.52,us,us10001r2v,2015-04-12T04:58:12.669Z,"218km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2015-03-27T00:35:56.480Z,38.8121681,-122.82267,2.69,1.16,md,22,84,0.006059,0.02,nc,nc72418025,2015-03-27T05:21:06.479Z,"6km NW of The Geysers, California",earthquake
2015-03-27T00:56:16.540Z,38.7783333,-122.7133333,2.73,0.31,md,12,79,0.00591,0.09,nc,nc72418030,2015-03-27T02:00:41.460Z,"3km E of The Geysers, California",earthquake
2015-03-27T01:00:10.000Z,51.2717,-179.9539,12.9,2.7,ml,16,212.399983008001,,0.39,ak,ak11538115,2015-04-02T21:47:47.518Z,"59km W of Amatignak Island, Alaska",earthquake
